AtcoCode,CommonName,Latitude,Longitude,Easting,Northing
700000000451,My Ladys Road,54.59122775,-5.91020808,335137,373451
700000000452,Casement Park,54.57411043,-5.9864484,330264,371402
700000000453,Toronto Street,54.58984741,-5.91040254,335129,373297
700000000455,Ravenhill Avenue,54.58822657,-5.91071761,335114,373116
700000000456,Fruithill Park,54.5761175,-5.98180232,330558,371634
700000000457,Ravenhill Court,54.58609616,-5.91118248,335091,372878
700000000458,Beech Hall,54.57897988,-5.97995941,330668,371956
700000000459,Health Centre,54.41877593,-6.43991498,301325,353367
700000000460,Kennedy Centre,54.5804153,-5.98036789,330637,372115
700000000461,Ravensdene Park,54.58041936,-5.91232372,335036,372244
700000000463,Ravenhill Park,54.57917661,-5.91268116,335017,372105
700000000465,Aquinas & St Josep's  Schools,54.57694478,-5.91299634,335004,371856
700000000466,Kennedy Centre,54.58179571,-5.97963445,330680,372270
700000000467,Cherryvale Park,54.57476049,-5.9134637,334981,371612
700000000469,Rosetta Park,54.57236102,-5.91395748,334957,371344
700000000470,Beech Hall,54.57856635,-5.97940758,330705,371911
700000000471,Rosetta Park,54.5726866,-5.91408003,334948,371380
700000000473,St Judes Crescent,54.57519326,-5.91354985,334974,371660
700000000474,Fruithill Park,54.57569251,-5.98217905,330535,371586
700000000475,St Judes Parade,54.57678745,-5.91325185,334988,371838
700000000476,Casement Park,54.57371417,-5.98747319,330199,371356
700000000477,Cecil Street,54.41995724,-6.44652558,300893,353489
700000000478,Slievegallion Drive,54.57307736,-5.99186574,329917,371277
700000000479,Recycling Centre,54.57979613,-5.91891399,334612,372162
700000000481,Cooke Centenary Church,54.57989966,-5.91918713,334594,372173
700000000482,Shaw's Road,54.57312596,-5.99750813,329552,371272
700000000483,Ridgeway Park,54.41729312,-6.44895251,300742,353189
700000000484,St Genevieve's,54.5721244,-6.00051101,329361,371155
700000000485,Park Road,54.5800289,-5.91260665,335019,372200
700000000487,Ardenlee Avenue,54.58405766,-5.91176636,335060,372650
700000000488,Lenadoon Avenue (Andersonstown Road),54.56921417,-6.00764305,328909,370818
700000000489,Ardenlee Green,54.58559745,-5.91144006,335076,372822
700000000490,Suffolk Road,54.56706634,-6.01198463,328635,370571
700000000491,Ballynafoy Close,54.58733473,-5.91110362,335092,373016
700000000492,Upper Dunmurry Lane,54.56296063,-6.02022428,328115,370099
700000000493,Rochester Street,54.5891792,-5.91073072,335110,373222
700000000495,My Ladys Road,54.59102421,-5.9103887,335126,373428
700000000496,Twin Spires,54.59929306,-5.9472915,332714,374278
700000000497,Ballarat Street,54.59204502,-5.91070776,335102,373541
700000000499,Short Strand (Ravenhill Road),54.59556903,-5.91185806,335016,373931
700000000501,Mount Conference Centre,54.59456267,-5.90717467,335322,373828
700000000502,Clonard,54.59675787,-5.95410393,332282,373983
700000000503,Woodstock Link,54.59344512,-5.90645833,335372,373705
700000000504,Falls Park,54.58450699,-5.97789142,330784,372575
700000000505,Isthmus Street,54.59197857,-5.90374851,335552,373547
700000000506,City Cemetery,54.5870439,-5.97163942,331180,372869
700000000507,Willowfield,54.59050889,-5.90241606,335643,373386
700000000509,Redcar Street,54.58769009,-5.90048784,335777,373076
700000000511,Loopland,54.58530687,-5.89932642,335860,372813
700000000512,Beechview Park,54.5906093,-5.96779537,331417,373273
700000000513,Massey Green,54.60462253,-5.85008839,338977,375059
700000000515,Courtney Hall,54.58355981,-5.89858099,335914,372620
700000000516,Beechmount,54.59225445,-5.96197315,331788,373467
700000000517,Ardenlee,54.58210351,-5.89802174,335955,372459
700000000519,Onslow Gardens,54.57988829,-5.89722319,336014,372214
700000000520,Children's Hospital,54.59371387,-5.95793915,332044,373637
700000000521,Montgomery Road,54.57698626,-5.89619718,336090,371893
700000000522,Royal Hospitals (Falls Road),54.59519032,-5.95545137,332200,373806
700000000523,Greenway,54.57530471,-5.89560331,336134,371707
700000000525,Somme Drive,54.57344281,-5.89497239,336181,371501
700000000526,Clonard,54.59829011,-5.95226296,332396,374157
700000000527,Cregagh Library,54.57177867,-5.89434679,336227,371317
700000000528,Twin Spires,54.59922669,-5.94814597,332659,374269
700000000529,Cregagh Terminus,54.57096519,-5.89355364,336281,371228
700000000531,Cregagh Park,54.57104508,-5.89401346,336251,371236
700000000532,Divis Tower,54.60036018,-5.94293558,332992,374405
700000000533,Beechgrove Drive,54.56847965,-5.89632614,336110,370946
700000000534,Millfield,54.59973077,-5.93710214,333371,374346
700000000535,Knockbreda Primary School,54.56598924,-5.90296422,335689,370656
700000000536,Little Patrick Street,54.6056052,-5.92806014,333936,375017
700000000537,Knockbreda Primary School,54.56620054,-5.9032317,335671,370679
700000000538,York Street,54.60890939,-5.924781,334137,375391
700000000539,Rosetta Road,54.56837546,-5.8975686,336030,370932
700000000540,St Paul's Church,54.61208009,-5.92367534,334198,375746
700000000541,Cregagh Park,54.57014253,-5.89378165,336269,371136
700000000542,Mountcollyer Road [York Street],54.61493357,-5.92450534,334135,376062
700000000543,The Straight,54.57269557,-5.89488719,336189,371418
700000000544,Grove Place,54.61797624,-5.92379306,334171,376402
700000000545,Hamel Drive,54.5745572,-5.89550264,336143,371624
700000000546,Bute Street,54.61886811,-5.92340702,334193,376502
700000000547,Greenway,54.576004,-5.89603126,336104,371784
700000000548,Skegoneill Avenue,54.62184457,-5.92354957,334174,376833
700000000549,Bell's Bridge,54.57799291,-5.89673306,336052,372004
700000000550,Seaview,54.62346991,-5.92297126,334206,377015
700000000551,Burren Way,54.57834217,-5.89925172,335888,372038
700000000552,York Park,54.62526431,-5.92334436,334176,377214
700000000553,Onslow Park,54.57794895,-5.90092695,335781,371991
700000000554,Fortwilliam Crescent,54.62718572,-5.92378845,334141,377427
700000000555,Mount Merrion Parish Church,54.5768697,-5.90242086,335688,371868
700000000556,Fortwilliam,54.62926177,-5.92329551,334166,377659
700000000557,Hughes Court,54.57567468,-5.90242039,335692,371735
700000000558,Mount Vernon House,54.63181838,-5.92305679,334173,377944
700000000559,Knock Eden Crescent,54.57412125,-5.9029951,335660,371561
700000000560,Lowwood Park,54.63353645,-5.92317055,334160,378135
700000000561,Mount Merrion Avenue,54.57273568,-5.90444267,335571,371404
700000000562,Loughside,54.63477162,-5.92341736,334140,378272
700000000563,Mount Merrion Crescent,54.57210042,-5.90563515,335496,371331
700000000564,Donegall Park Avenue [Shore Road],54.63736047,-5.92348676,334127,378560
700000000565,Knock Eden Crescent,54.57407957,-5.90318283,335648,371556
700000000566,Shore Crescent,54.63944315,-5.92338059,334127,378792
700000000567,Mount Merrion Parish Church,54.57648797,-5.90268794,335672,371825
700000000568,Parkmount,54.64075248,-5.92323638,334132,378938
700000000569,Onslow Park,54.5778427,-5.90153564,335742,371978
700000000570,Grays Lane,54.64326675,-5.92210119,334197,379220
700000000571,Burren Way,54.57851431,-5.89829935,335949,372059
700000000572,Greencastle,54.64525289,-5.92055902,334290,379444
700000000573,Onslow Gardens,54.57998209,-5.89745038,335999,372224
700000000574,M2 Onslip,54.64743372,-5.91988989,334326,379688
700000000575,Ardenlee,54.5815815,-5.89797127,335960,372401
700000000576,Bawnmore,54.64987986,-5.9189747,334377,379962
700000000577,Glendower Street,54.58384347,-5.89887577,335894,372651
700000000578,Whitehouse,54.65238548,-5.91681672,334508,380245
700000000579,Loopland,54.58579834,-5.89968788,335835,372867
700000000580,Whitehouse,54.65257624,-5.91589272,334567,380268
700000000581,Omeath Street,54.5885468,-5.90118638,335729,373170
700000000582,Bawnmore,54.64989276,-5.91867965,334396,379964
700000000583,Willowfield Crescent,54.58967389,-5.90193294,335677,373294
700000000584,Grays Lane,54.64205909,-5.92241067,334181,379085
700000000585,Cherryville Street,54.59255885,-5.90456971,335497,373610
700000000586,Parkmount,54.64032737,-5.92307216,334144,378891
700000000587,Woodstock Lodge,54.59466489,-5.90737058,335309,373839
700000000588,Shore Crescent,54.63831151,-5.9234073,334129,378666
700000000589,Locksley House,54.57896668,-5.87788964,337267,372149
700000000590,Donegall Park Avenue [Shore Road],54.63731134,-5.92324143,334143,378555
700000000591,Lisnasharragh Leisure Centre,54.57774951,-5.8827787,336955,372004
700000000592,Loughside,54.63524555,-5.92328478,334147,378325
700000000593,Alanbrooke Road,54.57730057,-5.88793705,336623,371944
700000000594,Lowwood Park,54.63242829,-5.92299472,334175,378012
700000000595,Castlereagh College,54.57751382,-5.89295283,336298,371958
700000000596,Mount Vernon,54.63072047,-5.92243132,334217,377823
700000000597,Castlereagh College,54.57745096,-5.89450279,336198,371948
700000000598,Fortwilliam Crescent,54.62787589,-5.92369135,334145,377504
700000000599,Alanbrooke Road,54.57731621,-5.88883333,336565,371944
700000000600,York Drive,54.62564135,-5.92332515,334176,377256
700000000601,Lisnasharragh Leisure Centre,54.57783246,-5.88289813,336947,372013
700000000602,Brownstown Road,54.41703255,-6.45666487,300242,353149
700000000603,Locksley House,54.57882902,-5.87823709,337245,372133
700000000604,Seaview,54.62415323,-5.92299837,334202,377091
700000000605,Casaeldona,54.57666163,-5.8760761,337392,371896
700000000606,Skegoneill Avenue,54.62110845,-5.92358707,334174,376751
700000000607,Glensharragh,54.57469186,-5.88057094,337108,371668
700000000608,Fife Street,54.6198857,-5.92354097,334181,376615
700000000609,Lisnasharragh,54.57281451,-5.88419449,336880,371452
700000000610,Ivan Street,54.61758204,-5.92385958,334168,376358
700000000611,McCaughan Park,54.57148128,-5.88656784,336731,371299
700000000612,Mountcollyer Road [York Street],54.61523534,-5.92428872,334148,376096
700000000613,St Finnian's Church,54.56994318,-5.89213726,336376,371117
700000000614,York Street Station [Bus stop],54.61057131,-5.9226686,334268,375580
700000000615,Stirling Avenue,54.57179683,-5.88662883,336726,371334
700000000616,St Paul's Church,54.61199452,-5.92340106,334216,375737
700000000617,Rochester Road,54.57333058,-5.88390484,336897,371510
700000000618,York Street Station [Bus stop],54.61070995,-5.92289373,334253,375595
700000000619,Clonduff Drive,54.57539458,-5.87965288,337165,371748
700000000620,Brougham Street,54.60995494,-5.92444916,334155,375508
700000000621,Carncaver Road,54.57701854,-5.8759338,337400,371936
700000000622,Upper Canning Street,54.61206183,-5.92680326,333996,375738
700000000623,Knock Road,54.57979632,-5.87141181,337683,372254
700000000624,Cosgrave Street,54.61404153,-5.92645489,334012,375959
700000000625,Clarawood,54.58314397,-5.86405946,338147,372641
700000000626,Cosgrave Heights,54.61488574,-5.92800652,333909,376050
700000000627,Knockvale Park,54.5867447,-5.85935356,338439,373051
700000000628,Newington Presbyterian Church,54.61573048,-5.93064189,333736,376139
700000000629,Marie Curie Centre,54.58798,-5.85706091,338583,373193
700000000630,Lawther Street,54.61621581,-5.93222735,333632,376190
700000000631,Knock Headquarters,54.58972466,-5.85613381,338637,373389
700000000632,Atlantic Avenue,54.61710694,-5.93442704,333487,376285
700000000633,Knock Headquarters,54.58951381,-5.85589734,338653,373366
700000000634,Limestone Road,54.61832012,-5.93760141,333278,376414
700000000635,Marie Curie Centre,54.58771343,-5.85722962,338573,373163
700000000636,Waterworks [Cavehill Road],54.61919664,-5.93947693,333154,376508
700000000637,Knockvale Park,54.58691411,-5.85877225,338476,373071
700000000638,Richmond Square,54.62017534,-5.94102222,333051,376614
700000000639,Mountpottinger Road,54.59918208,-5.91192072,335000,374333
700000000640,Rosemount Gardens,54.62083406,-5.94171667,333004,376686
700000000641,Mountpottinger Link,54.59827073,-5.90961518,335152,374236
700000000642,Marsden Gardens,54.62220514,-5.94256098,332945,376837
700000000643,Madrid Street,54.59639746,-5.90728171,335309,374032
700000000644,Dorchester Park,54.41442143,-6.4527117,300505,352864
700000000645,Castlereagh Street Junction,54.59483875,-5.90443714,335498,373864
700000000646,Madison Avenue,54.62491329,-5.94330691,332888,377137
700000000647,Paxton Street,54.59364602,-5.90197627,335661,373736
700000000648,Westland Road,54.62661813,-5.94370092,332857,377326
700000000649,John Long's Corner,54.59237875,-5.89936464,335834,373600
700000000650,Inver Avenue,54.62838103,-5.94433982,332810,377521
700000000651,Clara Street,54.5906251,-5.89772205,335946,373408
700000000652,Tivoli Gardens,54.63019959,-5.94561093,332722,377721
700000000653,Channing Street,54.58876397,-5.8961006,336057,373204
700000000654,Shandarragh Park,54.63296593,-5.94767074,332580,378025
700000000655,Loopland,54.58760571,-5.89459775,336158,373078
700000000656,Sunningdale Park North,54.63272596,-5.95153931,332331,377991
700000000657,Loopland Park,54.58614465,-5.89170281,336350,372921
700000000658,Kilcoole Park,54.63204022,-5.95668471,332001,377905
700000000659,Ladas Drive,54.58539766,-5.89008609,336457,372841
700000000660,Carr's Glen,54.63043973,-5.96141107,331701,377718
700000000661,Eastside Park and Ride,54.60033799,-5.91173775,335008,374462
700000000662,Belfast Boys' Model School,54.63150096,-5.95987118,331797,377839
700000000663,Orby Place,54.58385496,-5.88663878,336685,372676
700000000664,Kilcoole Park,54.63208772,-5.9568372,331991,377910
700000000665,Houston Park,54.58224473,-5.88293226,336930,372504
700000000666,Slievedarragh Park,54.6330491,-5.9499278,332434,378030
700000000667,Marshalls Road,54.58152321,-5.88123719,337042,372427
700000000668,Shandarragh Park,54.6321699,-5.94735462,332603,377937
700000000669,Orby Street,54.58076332,-5.87940496,337163,372346
700000000670,Henderson Avenue,54.63068987,-5.94591144,332701,377775
700000000671,Montgomery Road,54.57951517,-5.87637621,337363,372213
700000000672,Inver Avenue,54.62815187,-5.94407263,332828,377496
700000000673,Clonduff,54.5787193,-5.87454603,337484,372128
700000000674,Charnwood Avenue,54.62704772,-5.94360182,332862,377374
700000000675,Brentwood Park,54.57774252,-5.87162716,337676,372025
700000000676,Indiana Avenue,54.62515541,-5.9432792,332889,377164
700000000677,Ballygowan Road,54.57589383,-5.86869209,337872,371825
700000000678,Cedar Avenue,54.6238041,-5.94306868,332907,377014
700000000679,Glen Road,54.57676345,-5.86654319,338008,371926
700000000680,Marsden Gardens,54.62238337,-5.94247456,332950,376857
700000000681,Roddens Gardens,54.57918799,-5.86595245,338038,372197
700000000682,Rosemount Gardens,54.62071315,-5.94147504,333020,376673
700000000683,Whincroft Road,54.58110878,-5.86634702,338006,372410
700000000684,Camberwell Terrace,54.61853292,-5.93796222,333254,376437
700000000685,Glen Rise,54.5799357,-5.86402625,338160,372284
700000000686,Atlantic Avenue,54.61762285,-5.93570141,333403,376340
700000000687,Braeside Grove,54.5791535,-5.86196355,338296,372201
700000000688,Currie Primary School,54.61611705,-5.93170598,333666,376180
700000000689,Ravenswood Park,54.57786169,-5.85903053,338490,372063
700000000690,Cosgrave Heights,54.61509012,-5.92839865,333883,376072
700000000691,Creevy Avenue,54.57793538,-5.85406163,338811,372081
700000000692,Mervue Street,54.61333761,-5.92627397,334026,375881
700000000693,Braniel Church,54.5784388,-5.85154488,338972,372142
700000000694,Upper Canning Street,54.61221732,-5.9264393,334019,375756
700000000695,Woodview Drive,54.57936681,-5.85067624,339025,372247
700000000696,Brougham Street,54.61028395,-5.92477296,334133,375544
700000000697,Braniel,54.5803627,-5.84907697,339125,372361
700000000698,Glenabbey,55.03756814,-7.32970148,242907,421337
700000000699,Lower Braniel Road,54.58052249,-5.84543347,339360,372386
700000000700,Mountcollyer Road,54.61542428,-5.92640005,334011,376113
700000000701,Briarwood Park,54.58228226,-5.84082361,339652,372591
700000000702,Castleton Avenue,54.61695535,-5.92556355,334060,376285
700000000703,Geary Road,54.58292227,-5.83842294,339805,372667
700000000704,Esther Street,54.61800422,-5.92752289,333930,376398
700000000705,Sandale Park,55.03400438,-7.31559171,243813,420949
700000000706,Elim Christian Centre,54.6185337,-5.92958612,333795,376453
700000000708,Jellicoe Avenue,54.61979768,-5.93151923,333666,376590
700000000710,Grove Playing Field,54.62166624,-5.93097538,333695,376799
700000000712,Skegoneill Drive,54.62332386,-5.93175836,333639,376982
